Molecule,SMILES,Volume,PSA_RDKit,NHA,NHD,NRB,FractionCSP3,PSA_Volume_Ratio,E_HOMO,E_LUMO_HOMO_GAP,Dipole_Moment,Polarizability,PSA_DFT,Partition_Energy_kcal_mol,Hydration_Energy_kcal_mol,LogD,KSOL,HLM,MLM,Caco-2-PP,Caco-2-PE,MPPB,MBPB,MGMB,rankPP,rankPE,rankKSOL,MPPB_,MBPB_,MGMB_,Caco-2-PE-log
E-0014206,NC(=O)Cn1cc(Nc2cccc(-c3cccc(F)c3)n2)cn1,269.576,85.83,5,2,5,0.0625,0.318388877348132,-0.203487960837654,0.148743662323624,0.555959689787799,296.08479991627,297.624039043259,6.76833940169526,-15.3167525073269,2.3,5.4249500174814,2.30258509299405,4.58802402715312,,,,,,,,3,,,,
E-0014207,NC(=O)Cn1ccc(Nc2cccc(-c3cccc(F)c3)n2)n1,268.944,85.83,5,2,5,0.0625,0.319137069427093,-0.205580007508751,0.150777594687876,1.22153165072173,298.161830362776,288.972647064644,6.5031697945406,-14.7153343598823,2,3.7864597824528,1.79175946922806,4.955122584166,,,,,,,,2,,,,
E-0014208,CN(c1cnn(-c2ccccn2)c1)c1ccc(OCCCN2CCCC2)cn1,357.128,59.31,7,0,8,0.380952380952381,0.166074908716203,-0.191465669569008,0.144165994798779,0.849977278298409,388.457382897453,185.496126310711,4.51349610108685,-10.2487505051571,1.3,5.57594910314632,1.75785791755237,4.72295322164448,,,,,,,,4,,,,
E-0014209,O=C1CCc2ccc(-n3cc(OCC4CNC4)cn3)cc2N1,269.976,68.18,5,2,4,0.375,0.252540966604439,-0.215192771806318,0.178203889412787,1.39544192261689,285.501254569257,378.344912793039,6.64643330782702,-14.9488724595836,-1.4,5.605802066296,1.30833281965018,3.94352167248752,,,,,,,,4,,,,
E-0014210,O=c1[nH]c2cc(-n3cc(OCC4CNC4)cn3)ccc2o1,246.168,85.08,6,2,4,0.285714285714286,0.345617626986448,-0.215625326025707,0.179609966344282,2.82007972830542,252.747976907828,354.65966344935,6.92479755583952,-15.5926462422791,-1.3,5.66988092298052,0.916290731874155,2.98061863574394,,,,,,,,4,,,,
E-0014212,CN(c1ccn(CC2CCNCC2)n1)c1nccc(-c2cccc(F)c2)n1,335.528,58.87,6,1,5,0.35,0.175454805560192,-0.208630465509096,0.140453975274786,1.5531745416607,364.230288184815,280.879237247964,4.96946446137617,-11.0444032419065,0.4,5.56452040732269,0,4.54542018158232,,,,,,,,3,,,,
E-0014213,CN(c1ccn(CC(N)=O)n1)c1nccc(-c2cccc(F)c2)n1,281.184,89.93,6,1,5,0.125,0.319826163650848,-0.21201562262939,0.144280039486326,1.08196800964018,302.312995010866,272.163284161999,6.03046282924794,-13.677544081931,1.9,3.42100000895834,3.21486780347066,4.7999142627806,,,,,,,,2,,,,
E-0014214,c1cncc(-c2cccc(Nc3cccc(OCC4CNC4)n3)n2)c1,305.56,71.96,6,2,6,0.210526315789474,0.235502029061395,-0.207734424836865,0.150201992252228,2.71003916638928,349.792127701836,345.673669188014,5.74669604244225,-12.770603884424,0.5,5.62401750618734,2.2082744135228,7.1651843082629,,,,,,,,4,,,,
E-0014215,Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc(C)c2n1,391.36,88.41,6,1,4,0.304347826086957,0.225904538021259,-0.22520316390309,0.166249696701592,2.57854444962111,421.112647902967,540.220732101258,9.40426315807162,-20.676924827914,3.4,1.84213567655312,3.89589362349826,6.37876568458848,,,,,,,,1,,,,
E-0014216,Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)ccc2n1,374.232,88.41,6,1,4,0.272727272727273,0.23624382735843,-0.225305049193756,0.161372080120445,2.77772688466305,405.178705204661,527.999142653397,9.24464667719617,-20.3652819177091,3.3,3.13113691056019,3.8607297110406,6.11522965444191,,,,,,,,1,,,,
E-0014217,Clc1cncc(OC2CCC(=Cc3n[nH]c4cccnc34)CC2)c1,296.056,63.69,4,1,3,0.277777777777778,0.215128218985597,-0.218189793750863,0.158856114949673,2.65347670585879,329.123786080915,294.050748884906,5.84606256297703,-12.9450504563463,4,0.597736995755287,3.42100000895834,5.6980996915207,,,,,,,,1,,,,
E-0014218,Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc(C)c2n1,387.192,101.3,7,1,4,0.318181818181818,0.261627306349305,-0.227321245349208,0.16743278652205,2.7455367488051,414.671839616163,603.95147859775,10.0159068907374,-21.9719129777731,2.4,4.02356438016105,5.2486017743021,7.91866504278203,,,,,,,,2,,,,
E-0014219,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN([C@H](c2cncc(Cl)c2)C(F)(F)F)CC1,400.672,78.01,6,1,4,0.272727272727273,0.194697907515374,-0.228051956108382,0.176914753131677,2.4657128896546,413.85620237707,478.742347341434,9.21005202866063,-20.2956735515481,2.5,5.59098698051086,4.76131886847802,6.25190388316589,,,,,,,,4,,,,
E-0014220,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN([C@@H](c2cncc(Cl)c2)C(F)(F)F)CC1,400.352,78.01,6,1,4,0.272727272727273,0.194853528894573,-0.22666300215385,0.176120755727879,2.31915404538089,413.503392483657,464.487201012142,8.53381908668642,-18.8616915132469,2.5,5.66988092298052,4.64246597073179,6.41050377524326,,,,,,,,4,,,,
E-0014221,c1cncc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,282.816,66.93,5,1,4,0.352941176470588,0.236655634758995,-0.216202472890505,0.16166614556383,3.89335792820916,290.293050926749,384.351879133349,6.39234162629511,-14.1317518625386,1.4,5.75257263882563,3.02529107579554,5.8982521653858,,,,,,,,4,,,,
E-0014222,Clc1cncc(OC2CN(Cc3n[nH]c4cccnc34)C2)c1,267.784,66.93,5,1,4,0.266666666666667,0.249940250351029,-0.226849524521381,0.172294458277125,2.08554591024496,271.777541113616,288.827145762031,6.36030884199762,-14.1841091339373,1.9,5.63835466933375,2.60268968544438,5.46552528553194,,,,,,,,4,,,,
E-0014223,Clc1cncc(CN2CCN(c3n[nH]c4cccnc34)CC2)c1,284.952,60.94,5,1,3,0.3125,0.213860580027513,-0.200458500618784,0.150681201596171,2.45520497513283,300.652143879118,272.830168582277,5.37106312400764,-11.9711456332642,2.2,5.69035945432406,3.38777436133001,6.37825638995053,,,,,,,,4,,,,
E-0014224,CN1C[C@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,297.184,58.1,3,1,2,0.333333333333333,0.195501776677075,-0.20469834320358,0.15292396196417,2.07560209264178,328.646570429829,427.836810089849,7.07852024661197,-15.6933050661842,2.8,3.76584049525007,1.45861502269952,3.52636052461616,,,,,,,,2,,,,
E-0014225,CN1C[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,297.896,58.1,3,1,2,0.333333333333333,0.195034508687596,-0.204720277444592,0.152852545884046,2.08421490658288,328.670149010073,431.142713091495,7.06660035308414,-15.6654571857155,2.7,3.82209829790016,1.06471073699243,4.16666522380173,,,,,,,,2,,,,
E-0014226,Cn1c2ccc(Cl)cc2c2cc(=O)n(CCCN3CCCCC3)nc21,325.728,43.06,5,0,4,0.473684210526316,0.132196188230671,-0.204680951879734,0.122540611129424,2.7532570698258,363.292671374689,277.827720499488,4.70587769792716,-10.4867672223519,1.8,4.47278099794235,2.28238238567653,6.19624044106401,3.581294243434,0.64,22.3,4.07,,4,1,2,1.24826857890753,3.15997575937535,,0.49
E-0014227,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CNC1,270.672,49.82,3,2,4,0.352941176470588,0.184060412602707,-0.202647850100863,0.155659250719241,1.34578920850153,291.89704589143,287.060637489519,5.53817993414902,-12.4529556976138,-0.3,4.4188406077966,2.55722731136763,1.88706964903238,1.55180879959746,2.5,5.1,0.96,,2,3,2,2.9235831658856,4.63634580345654,,1.3
E-0014228,CNCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,245.616,49.82,3,2,4,0.266666666666667,0.202836948732982,-0.20223239943419,0.155957549408467,1.74264484356075,268.526997163362,241.361859216387,5.03831745053056,-11.3830857786416,0.3,4.25844557290253,2.62466859216316,4.16355963124357,3.27336401015227,0.78,15.1,1.42,,4,1,2,1.72677934949642,4.24021152966406,,0.58
E-0014229,O=c1c2[nH]c3cc(OCF)ccc3c2ccn1CCCN1CCCCC1,326.944,50.26,4,1,6,0.45,0.153726632083782,-0.199586505629249,0.1563587361177,1.66449595472919,353.229068839538,230.443370414628,5.14546364498215,-11.6379005312438,1.8,4.29592393562047,3.32862668882732,4.38825718442452,3.55962461825667,0.6,20.5,2.98,,4,1,2,1.35533213551592,3.48299384229976,,0.5
E-0014230,COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5c(Br)cccc45)CC3)cc2)C1,418.784,40.95,5,0,5,0.4,0.0977831053717429,-0.199317119776963,0.164001794365899,1.45056469094808,451.901331000145,297.188739534047,6.54700592767001,-14.6960641868686,3.1,4.33598269617248,5.24438902452248,7.74992573093452,,,,,,,,2,,,,
E-0014231,Cn1c2ccc(Cl)cc2c2c(=O)n(CCCN3CCCCC3)cnc21,324.424,43.06,5,0,4,0.473684210526316,0.132727541735507,-0.214903357426572,0.16408797566327,2.97591922581161,352.102371081541,408.30689068476,4.87219506906837,-10.7561550729115,2.4,4.21360798304892,3.60821155104648,7.0217979950228,,,,,,,,2,,,,
E-0014232,O=C(c1n[nH]c2ccccc12)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,341.528,65.12,4,1,3,0.315789473684211,0.190672507085803,-0.224287419245222,0.173719665513459,3.1420140833661,333.931751375807,374.326952435435,6.78777407304646,-14.93530853107,3.6,5.36597601502185,5.43197375136071,7.95405621135384,,,,,,,,3,,,,
E-0014233,Clc1cncc(OC2CCN(c3n[nH]c4cccnc34)CC2)c1,280.744,66.93,5,1,3,0.3125,0.238402245462058,-0.2005818079365,0.150605418213002,2.86257183466338,295.926872707897,282.092821974217,5.48886013758424,-12.2876620189523,3.3,5.55682806169954,3.07269331469012,5.99968070187932,,,,,,,,3,,,,
E-0014234,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,375.248,91.15,6,1,4,0.272727272727273,0.242906024815589,-0.218959941015158,0.174317347262043,1.49612291854388,385.254414949409,403.8161622862,8.39708834848051,-18.6250241862484,1.7,5.48063892334199,6.67607539664564,8.09049423229968,,,,,,,,3,,,,
E-0014235,Cc1cnc2c(-c3cn[nH]c3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cnn2c1,374.848,88.41,6,1,4,0.272727272727273,0.235855600136589,-0.215372150761809,0.154318135455789,2.38628738063648,401.218004047925,595.94217353543,8.47057468642875,-18.8896179011208,3.4,1.30562645805244,3.86702563949741,5.52305963922594,2.05796251000271,2.14,2.2,0.68,,2,3,1,3.7944672166765,4.98400944145195,,1.14
E-0014236,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(c2ccc(Cl)cc2)CC1,358.976,61.88,4,1,3,0.227272727272727,0.172379211980745,-0.227103796333539,0.175446243868296,2.63583606594123,401.216208345631,486.654800586168,8.60282277088777,-18.7989106122565,3.8,0.666289726390063,3.99083418585244,5.68289926373978,,,,,,,,1,,,,
E-0014237,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(c2ccc(Cl)cc2)CC1,354.704,65.12,5,1,3,0.19047619047619,0.183589697325094,-0.20394616161981,0.153383123670977,2.0119568526245,403.101660580031,425.874757595223,7.81162908103177,-17.2489017642042,3.3,2.84490938381941,4.54116485601218,5.8380219498644,,,,,,,,1,,,,
E-0014238,Clc1ccc(N2CCN(Cc3n[nH]c4ccccc34)CC2)cc1,293.992,35.16,3,1,3,0.277777777777778,0.119595091022885,-0.201762740431121,0.166100817873503,2.04855411005416,318.675751969665,168.848467836008,4.7178375981474,-10.6751253379642,3.9,0.38117241553912,2.15176220325946,6.46738811886471,,,,,,,,1,,,,
E-0014239,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(C2CC2)CC1,310.272,65.12,5,1,3,0.388888888888889,0.209880363036304,-0.222226836387322,0.171216309930606,2.8074455731755,338.648696509011,387.275907438747,7.63932640474264,-16.7477081912154,1.6,5.53733426701854,2.8094026953625,5.77050610669911,2.87412945179474,1.57,44.7,22.92,,3,3,3,0.212799406908766,1.21283395169963,,0.94
E-0014240,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(CC(F)(F)F)CC1,317.576,65.12,5,1,3,0.352941176470588,0.205053278585284,-0.22048787781274,0.170579011064528,2.97949649696133,317.351493697428,479.029348128154,8.33571029047187,-18.2805822854553,1.7,5.49306144334055,3.3357695763397,5.75542570780804,3.09557760852371,0.96,32.4,25.49,,4,2,3,0.735449560250635,1.07264712617761,,0.67
E-0014241,CCN1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,301.608,65.12,5,1,3,0.352941176470588,0.215909392323811,-0.217707456701135,0.165875768543583,2.13733043426746,324.475513772739,358.621657549967,7.64875479459491,-16.8583524889902,0.9,5.49306144334055,0,5.46637095154429,2.08691355651854,2.43,68,45.85,,2,3,3,-0.75377180237638,0.166382774744526,,1.23
E-0014242,CC(=O)N1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,304.184,82.19,5,1,2,0.294117647058824,0.270198301028325,-0.226915690194659,0.176292164603507,3.52865255461339,326.999426872118,559.061359843398,8.96642917044579,-19.6028443756384,0.2,5.43372200355424,1.84054963339749,1.38629436111989,,,,,,,,3,,,,
E-0014243,COc1ccc(-c2cc(C(=O)N3CCN(C4CC4)CC3)[nH]n2)c(OC)c1,331.416,70.69,5,1,5,0.473684210526316,0.213296883674898,-0.208741060850008,0.174831360908982,2.88625619388437,336.39786872482,510.69912021145,6.34997907366852,-14.1756922621007,2.5,4.1415461637064,1.66770682055808,5.46637095154429,,,,,,,,2,,,,
E-0014244,COc1ccc(-c2cc(C(=O)N3CCN(CC(F)(F)F)CC3)[nH]n2)c(OC)c1,337.48,70.69,5,1,5,0.444444444444444,0.20946426454901,-0.208425746756849,0.173285813463781,2.4646553722249,324.250837903626,497.170373433955,6.7937986791952,-15.2383249934449,2.8,3.36384159511839,2.01490302054226,5.30330490805908,,,,,,,,2,,,,
E-0014245,CCN1CCN(C(=O)c2cc(-c3ccc(OC)cc3OC)n[nH]2)CC1,321.544,70.69,5,1,5,0.444444444444444,0.219845495484288,-0.208062729543937,0.173420233082537,2.19910515952079,329.886146749899,325.28565715022,6.04814423793766,-13.5909161814486,1.8,5.29831736654804,1.68639895357023,4.8941014778403,,,,,,,,3,,,,
E-0014246,COc1ccc(-c2cc(C(=O)N3CCN(C(C)=O)CC3)[nH]n2)c(OC)c1,324.56,87.76,5,1,4,0.388888888888889,0.27039684495933,-0.213718693005221,0.176388256071165,2.63271770297981,326.406103033208,610.464620023221,8.26492565455939,-18.2824854918861,1.3,5.36129216570943,1.06471073699243,3.18221184049661,,,,,,,,3,,,,
E-0014247,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(c2cncc(Cl)c2)CC1,350.712,78.01,6,1,3,0.2,0.222433221560711,-0.214114347739937,0.162728639274119,2.75682574418669,396.29735934288,571.89613242852,9.21029434611866,-20.2174601067719,2.4,5.4249500174814,4.91412439371541,5.79575375319501,,,,,,,,3,,,,
E-0014248,COc1ccc(-c2cc(C(=O)N3CCN(c4ccc(Cl)cc4)CC3)n[nH]2)c(OC)c1,373.968,70.69,5,1,5,0.272727272727273,0.189026868609079,-0.203387979273309,0.169118343760335,3.82841570785376,409.019214255917,477.979263190775,7.09119530262818,-15.8972925551818,4.3,,1.87180217690159,6.24163943747322,,,,,,,,,,,,
E-0014249,O=c1cc(Oc2ccccc2)ccn1Cc1n[nH]c2cccnc12,278,72.8,5,1,4,0.0555555555555556,0.261870503597122,-0.223834770117642,0.165158299390426,2.66806893500721,298.481319219608,348.913838147115,7.65847619213489,-16.8815742010699,2.3,2.46809953147162,1.41098697371026,4.29456060889261,,,,,,,,1,,,,
E-0014250,COc1ccc(-c2n[nH]c(C(=O)N3CCN(Cc4cncc(Cl)c4)CC3)n2)c(OC)c1,383.912,96.47,7,1,6,0.333333333333333,0.251281543687095,-0.221268334756988,0.174769214060248,1.69927629104739,393.948062277439,441.644066677907,7.1380867873034,-16.1092110590521,2.5,2.70805020110221,4.16044436392662,7.02028006982398,,,,,,,,1,,,,
E-0014251,CNc1cc(OC)ncc1-c1cc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)on1,387.856,83.73,7,1,6,0.318181818181818,0.215879089146487,-0.219981174976021,0.161629814585495,1.21781726598529,406.984972940316,281.045232241716,5.96337125680313,-13.4603575426446,4.3,,4.29864502573483,5.26682669945667,,,,,,,,,,,,
E-0014252,NC(=O)C1(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)COC1,309.824,103.02,6,2,5,0.157894736842105,0.33251136128899,-0.214301067871358,0.155119063879371,1.65396196553577,352.495377712802,527.701015487918,7.79224847313318,-17.3072699929114,2,2.46809953147162,1.85629799036563,5.47604505433176,,,,,,,,1,,,,
E-0014253,N#CC1(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)COC1,295.832,83.72,6,1,4,0.157894736842105,0.282998458584602,-0.215463863432023,0.156969841040794,2.52824839365094,339.545945569246,425.151658474974,6.76203453796241,-15.0715698458232,3.3,1.97546895129686,3.87328217711172,6.06935108576505,,,,,,,,1,,,,
E-0014254,CC(C(N)=O)n1cc(N(C)c2cccc(-c3cccc(S(C)(=O)=O)c3)n2)cn1,348.984,111.18,7,1,6,0.210526315789474,0.318581940719345,-0.208897784370001,0.149380852914243,2.12587590110943,370.584122723006,535.911523689257,9.51217631850966,-21.363559064184,1.7,5.64544689764324,2.24070968927596,4.5358201078533,,,,,,,,4,,,,
E-0014255,Cn1cc(-c2ccc(N)nc2)c2cc(OCCCN3CCCC3)ccc21,336.672,56.31,5,1,6,0.380952380952381,0.167254776161962,-0.185045329144358,0.159066759483628,1.81044565654551,377.403266021486,533.939207592123,6.20463461861724,-13.6688873648398,1,5.58724865840025,2.15176220325946,7.14322257998518,,,,,,,,4,,,,
E-0014256,COc1cncc(-c2cn(C)c3ncc(OCCCN4CCCC4)cc23)c1,346.528,52.41,6,0,7,0.428571428571429,0.151243189583526,-0.206461059646638,0.16166408704381,0.994915367109044,375.983359643434,240.556151923702,5.32232681282971,-12.0201157487997,1.6,5.66642668811243,2.89037175789616,6.18600284141186,,,,,,,,4,,,,
E-0014257,NC(=O)Cn1ccc(Nc2nccc(-c3cccc(F)c3)n2)n1,264.912,98.72,6,2,5,0.0666666666666667,0.372652050492239,-0.214075703119446,0.145848855378071,1.23817776090739,286.722902088005,298.956892668656,6.54707350812721,-14.8969535602086,1.8,2.14710019015365,1.7404661748405,3.36729582998647,,,,,,,,1,,,,
E-0014258,CN(c1cccc(-c2cccc(F)c2)n1)c1ccn(CC(N)=O)n1,286.272,77.04,5,1,5,0.117647058823529,0.269114688128773,-0.204217843917857,0.149201502273143,0.791796235642933,312.686157164839,293.665734896716,6.07172096382645,-13.6931881930846,2.7,4.80402104473326,3.17805383034795,5.63728648336784,,,,,,,,2,,,,
E-0014260,C[C@H](N)COc1cccc(-c2ccc3cnccc3c2)n1,261.856,61.03,4,1,4,0.176470588235294,0.233067029206892,-0.229180540249396,0.155674327187121,2.13017575664787,309.45717454856,224.221165127382,4.5440864294336,-10.2043236225546,1.3,5.60947179518496,4.14630430115281,7.04446910229796,,,,,,,,4,,,,
E-0014261,CC(=O)N[C@H](C)COc1cccc(-c2ccc3cnccc3c2)n1,296.944,64.11,4,1,5,0.210526315789474,0.215899294143003,-0.227341147463986,0.154776398996386,3.53239100540985,339.85329048679,430.332612374448,5.88963584182447,-12.863894832068,3,4.4818719696436,4.42962561347316,5.93595183717772,,,,,,,,2,,,,
E-0014262,C[C@@H](N)COc1cccc(-c2ccc3cnccc3c2)n1,262.032,61.03,4,1,4,0.176470588235294,0.232910484215668,-0.22916440858177,0.155493296957971,2.12393846711,309.859793967193,223.715389515871,4.53922118047949,-10.1913249522243,1.3,5.5834963087817,4.80320103648723,7.67522112378438,,,,,,,,4,,,,
E-0014263,C[C@H](N)COc1cccc(-c2ccc3cnccc3c2)c1,266.776,48.14,3,1,4,0.166666666666667,0.180451015083816,-0.227036581614353,0.160658906759075,1.99337622863283,313.14877600653,176.72186067768,4.56826997418925,-10.3037463516533,1.7,5.67675380226828,4.31348009213877,6.27061028853748,,,,,,,,4,,,,
E-0014264,C[C@@H](N)COc1cccc(-c2ccc3cnccc3c2)c1,266.336,48.14,3,1,4,0.166666666666667,0.180749128919861,-0.227576673737403,0.160943366065989,1.92866952706473,312.873464063877,173.523931048073,4.55319728004046,-10.2697431130531,1.7,5.71042701737487,3.9926809084456,6.44952210533532,,,,,,,,4,,,,
E-0014265,Cn1cc(-c2cncnc2)c2cc(OCC3CNC3)ccc21,272.408,51.97,5,1,4,0.294117647058824,0.190780006460897,-0.204124375661378,0.157802897716066,2.23660160156718,303.80833266668,390.203053762566,5.89949081168803,-13.1948511142846,-0.9,5.56452040732269,1.87180217690159,5.77175260109547,,,,,,,,3,,,,
E-0014266,Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ncncc2c1,330.672,64.27,5,1,5,0.333333333333333,0.194361784487347,-0.204207013543679,0.1300782466415,2.24273087000613,382.258508603074,204.714931024759,5.26856911500784,-11.9513688300431,1.4,5.63121178182137,3.03495298670727,4.98907111618042,3.46636070756857,0.8,37,,,4,1,4,0.532216813747308,,,0.6
E-0014267,Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ncccc2c1,334.672,51.38,4,1,5,0.318181818181818,0.153523449825501,-0.199466417131427,0.136779371410362,1.8372774229977,392.664382019521,285.599062756755,4.99776818865299,-11.1188234386933,2,5.71042701737487,2.2512917986065,4.58496747867057,,,,,,,,4,,,,
E-0014269,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CCCCN1,301.256,49.82,3,2,4,0.421052631578947,0.165374299599012,-0.202694628126884,0.156059610363336,1.1254055093098,326.288111976372,261.555231041002,5.24591986434502,-11.8470587705208,0.8,4.35670882668959,2.69462718077007,3.8458832029236,,,,,,,,2,,,,
E-0014270,COC1CN(c2ccc(N3CC4CCC(C3)N4C(=O)c3cn(C)c4ncccc34)cc2)C1,400.384,53.84,6,0,4,0.44,0.134470907928389,-0.17595040530249,0.131470120816794,2.39103500064008,435.61313044724,438.788876679353,7.33951038059565,-16.1363406544834,4.1,4.44500143383527,4.06731588983418,6.10300592184089,,,,,,,,2,,,,
E-0014271,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CC(F)(F)C1,280.648,41.03,3,1,4,0.352941176470588,0.146197371796699,-0.203182067474652,0.155685109779289,1.5462544939828,289.924115530607,310.437802216778,5.69608965010542,-12.8596048807803,3.2,1.39624469197306,4.09933210373314,6.68561122800101,,,,,,,,1,,,,
E-0014272,CN1C[C@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,287.232,58.1,3,1,2,0.333333333333333,0.202275512477718,-0.203934031902535,0.155515502539371,2.08932933594198,310.300748573556,418.81419224918,7.06068152234383,-15.6775645442325,2.3,4.33073334028633,3.34286180464919,4.46590811865458,,,,,,,,2,,,,
E-0014273,CN1C[C@@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,287.488,58.1,3,1,2,0.333333333333333,0.202095391807658,-0.203923888781597,0.155511675477519,2.09787828698289,310.351585366262,423.474823163308,7.06209194130865,-15.6794828124562,2.3,4.23988686751276,2.12823170584927,4.58802402715312,,,,,,,,2,,,,
E-0014274,CN1CC(COc2nccc3c2[nH]c2cc(F)ccc23)CCC1=O,287.504,58.22,3,1,3,0.333333333333333,0.20250153041349,-0.212659089666167,0.168373990300047,1.40876951663631,307.015594528686,379.333448020244,6.29491440775983,-13.9418239616542,3.7,3.55820113047182,1.64865862558738,5.63085329463344,,,,,,,,2,,,,
E-0014275,COC1CN(c2ccc(N3CC4CC(C3)N4C(=O)c3cn(C)c4ncccc34)cc2)C1,385.512,53.84,6,0,4,0.416666666666667,0.139658428272012,-0.169894228320143,0.122928330691342,2.16842809066138,420.197099901532,570.240566447407,7.60063048168348,-16.539722324406,3,3.05400118167797,4.49980967033027,7.68799716639302,,,,,,,,1,,,,
E-0014276,COc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cn1,317.408,63.15,5,1,5,0.473684210526316,0.198955287831435,-0.202419993957248,0.151901258708422,1.5288866994656,345.216285717708,291.038180330945,5.58988069064022,-12.5098023376018,1.2,4.46705688385846,1.97408102602201,2.85647020622048,,,,,,,,2,,,,
E-0014277,CN(c1cccc(CC(N)=O)n1)c1cccc(-c2cccnc2)n1,291.232,85,5,1,5,0.111111111111111,0.291863531480057,-0.210363074084274,0.152937774396468,2.30422988539636,334.020728981447,404.19878060636,6.61288163715543,-14.6976677668637,1.7,5.6937321388027,0,4.57367951889672,3.37211180076706,1.09,,,,4,2,4,,,,0.74
E-0014278,CN(c1cnn(CC(N)=O)c1)c1cccc(-c2cccc(F)c2)n1,286.992,77.04,5,1,5,0.117647058823529,0.268439538384345,-0.207810867425083,0.154698566831129,0.795488340656081,305.311360112469,296.173757974558,6.49769516769585,-14.6408549776003,2.9,2.99071973173045,2.94968833505258,5.47855341685097,,,,,,,,1,,,,
E-0014279,COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)c1,346.536,52.41,6,0,7,0.428571428571429,0.15123969804003,-0.20485212906615,0.151802586878293,3.13164484464704,376.759850481551,386.89554834236,5.31513444817512,-11.8786972231722,1.5,5.64544689764324,1.66770682055808,7.18909226387408,,,,,,,,4,,,,
