SMILES,AQSOL
NCCCC(O)=O,1.1006
NCCCCC(N)C(O)=O,0.8351
C=CCN=C=S,-1.6953
CN(C)N,1.2211
CCOC(=O)C1(CCN(C)CC1)c2ccccc2,-1.8861
CC(O)CO,1.1186
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.8644
CN=C1CN(O)C(=C2C=C(Cl)C=CC2=N1)c3ccccc3,-2.1757
CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-4.3979
CCN(CC)C(=O)c1cccnc1,0.749
O=C1Nc2ccccc2C=C1,-2.1394
Cc1ccccc1OCC(O)CO,-1.1887
Cc1cc(O)ccc1Cl,-1.5704
CSCCC(N)C(O)=O,-0.6593
OCC(S)CS,-0.1547
O=NN1CCOCC1,0.9351
NC(Cc1ccc(O)c(O)c1)C(O)=O,-1.5959
NCCCCCC(O)=O,0.5854
CC(N)=O,1.5808
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-6.2908
Cc1cccc(Nc2ccccc2C(O)=O)c1C,-4.0815
CC(C)(N)C(O)=O,0.2453
COC(=O)C1=CCCN(C)C1,0.8091
CNC(=O)Oc1cccc(c1)C(C)C,-3.3567
CCC(C)C(C)(COC(N)=O)COC(N)=O,-2.366
c1cnc2c(c1)ccc3cccnc23,-1.826
Cc1ncc(CO)c(C=O)c1O,0.4758
CC(C)=O,1.236
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0.3577
Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,-3.4634
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,-1.6695
NC1=CC=NC(=O)N1,-1.1426
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,-6.5386
Oc1ccc2C(=O)c3ccccc3C(=O)c2c1O,-2.7785
C,-2.8629
C#N,1.5682
CC#C,-1.0417
CCN,1.346
ON=C,0.5768
C1CO1,1.356
BrC(Br)Br,-1.9113
CC(C)I,-2.0843
CC(C)N,1.2283
IC(I)I,-3.5952
CC1CN1,1.2434
CC(C)(O)C#N,1.07
FC(F)(F)CCl,-1.1098
CC(=O)C(C)(C)C,-0.7219
CC(Cl)(Cl)C(O)=O,0.5455
CC(O)C(Cl)(Cl)Cl,-0.7574
OC(=O)C(F)(F)Cl,0.8845
FC(F)(Cl)C(Cl)(Cl)Cl,-3.3093
FC(Cl)(Cl)C(F)(Cl)Cl,-3.2301
CC1(C)C2CCC1(C)C(=O)C2,-1.9784
OC1(C(=O)NC(=O)NC1=O)C2(O)C(=O)NC(=O)NC2=O,-1.9942
CC(Cl)C(Cl)(Cl)C(O)O,-0.8666
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.3168
Cc1cc(ccc1N)C(O)(c2ccc(N)cc2)c3ccc(N)cc3,-3.0272
OC(c1ccccc1)(c2ccccc2)c3ccccc3,-2.2596
CC1(C(=O)NC(=O)NC1=O)c2ccccc2,-2.4581
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,-2.9008
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,-2.1193
CCC(C)(O)CC,-0.38
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,-4.9058
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,-0.6285
CCC(CO)(CO)CO,0.8723
CCC(C)(CC)OC(N)=O,-1.5599
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-2.9384
CC(C)=CCCC(C)(O)C=C,-1.9871
BrCC(Br)Br,-2.7272
CC(Br)CBr,-2.1498
CC(C)CN,1.1359
ClCC(Cl)=C,-1.7128
CC(=O)CCl,-0.012
CC(O)CN,1.1243
CCC(Cl)Cl,-1.6217
OC(=O)CBr,1.1002
CC(=O)OO,1.1189
OC(=O)C(Cl)Cl,0.8896
CC(C)(CO)C(O)C(=O)NCCC(O)=O,0.6591
CC(C)(OOC(C)(C)c1ccccc1)c2ccccc2,-5.7692
CCC(C)(C)c1ccc(O)cc1,-2.9902
Oc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1O,-4.6024
CC(=O)CC(c1ccc(Cl)cc1)C2=C(O)Oc3ccccc3C2=O,-5.836
Oc1ccc(cc1)C(c2ccc(O)cc2)c3ccccc3C(O)=O,-3.2626
Cc1ccc2C(=O)c3ccccc3C(=O)c2c1N,-5.8541
CN1CCN(CC1)C(c2ccccc2)c3ccccc3,-2.4255
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,-4.107
CN1C=CC(=O)c2ccccc12,-0.9818
Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,-3.6478
c1ccc(cc1)c2ccccc2c3ccccc3,-5.2692
COc1ccc2nccc(C(=O)C3CC4CCN3CC4C=C)c2c1,-5.0313
Oc1ccc2C(=O)c3cc(O)ccc3C(=O)c2c1,-5.8892
O=C(Oc1ccccc1)c2ccccc2C(=O)Oc3ccccc3,-6.5891
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,-9.3076
COc1c2C=CC(=O)Oc2cc3OC(C)(C)C=Cc13,-3.81
OC(=O)c1ccccc1C(=O)c2ccc(Cl)cc2,-2.7171
Cc1cccc(NC(=O)c2ccccc2C(O)=O)c1,-2.407
N#CC(c1ccccc1)c2ccccc2,-2.9437
OC(=O)c1cccc2cccnc12,-1.7447
COc1cc(C=O)cc(OC)c1OC,-2.1195
CC(C)CCOC(=O)c1ccccc1O,-3.1572
OCCOC(=O)c1ccccc1O,-1.1567
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,-2.0886
Cc1cccc(Cl)c1O,-0.7739
Oc1cccc(O)c1O,0.6043
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,-9.5374
ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,-1.2871
Oc1c(Cl)cc(Cl)cc1Cl,-2.3924
CC(=O)c1sccc1,-0.9549
NC(=O)c1ccccc1C(N)=O,-2.4371
OC(=O)Cc1ccccc1C(O)=O,-1.0515
OCC(O)C(O)C1OC(=O)C(O)C1O,0.3348
CC(C)c1cc(Cl)c(C)cc1O,-2.2664
Brc1cccc2ccccc12,-4.3468
COC(=CC(O)=O)C(=O)C(C)=C,-0.9299
OCC1OC(=O)C(O)C(O)C1O,0.5201
CN(C)c1ccc(cc1)C(=O)c2ccc(cc2)N(C)C,-2.8267
c1ccc2nccnc2c1,0.7051
Nc1ccc2ccccc2c1,-2.8795
CN(C)CCN(Cc1sccc1)c2ccccn2,-2.6383
Oc1ccc(cc1O)c2ccccc2,-2.0659
c1ccc(cc1)c2cccc(c2)c3ccccc3,-5.183
Oc1cc2ccccc2cc1O,-2.7377
CCN(CCO)c1ccccc1,-1.9171
Nc1ccc2cc3ccc(N)cc3nc2c1,0.3783
CC(=O)c1ccc(cc1)c2ccccc2,-3.3104
COc1ccc(OC)c(C=O)c1,-2.3202
OC(=O)c1ccc2ccccc2n1,-1.0911
Cc1ccc2ccc(C)nc2c1,-1.9424
ClCC(=O)N(CC=C)CC=C,-0.9452
OC(=O)CCCOc1cc(Cl)c(Cl)cc1Cl,-3.8294
CC(=O)CC(=O)c1ccccc1,-2.6268
O=C(OC(=O)c1ccccc1)c2ccccc2,-4.3546
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,-3.848
CC(C)COC(=O)c1ccc(N)cc1,-2.9437
CCOc1ccc(cc1)C(=O)OCCN(CC)CC,-2.7145
CCCCOC(=O)COc1ccc(Cl)cc1Cl,-3.78
Cc1cc(Cl)ccc1OCCCC(O)=O,-3.678
Clc1ccc(OCCOC(=O)c2ccccc2)c(Cl)c1,-3.8118
CCCC(O)C(CC)CO,-0.5418
CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,-3.2386
C\C(NO)=C(/C)N=O,-2.2868
Cc1ccc(N)cc1C,-1.5036
Oc1ccc(Cl)c(Cl)c1,-1.2458
CCOC(=O)C(=O)OCC,-0.6085
OCC(Br)CBr,-0.6222
ClCC(Cl)CCl,-1.9255
CCC(N)CO,1.0499
OCC(O)CCl,0.9565
CC\C(C)=N\O,0.0599
CC1CCCO1,0.2069
CC(C)N(CCO)C(C)C,-1.0829
Oc1c(Cl)cc(Cl)cc1Sc2cc(Cl)cc(Cl)c2O,-4.9495
CCCC(C)C(O)=O,-0.889
CCOC(=O)C(C)O,0.9276
CC(C)COC(=O)C(C)C,-2.159
OCc1occc1,1.0083
CC(C)(C)c1ccc(O)c(O)c1,-1.9197
CC(O)c1ccccc1,-1.7969
ClC(Cl)c1ccccc1,-2.809
OC(=O)c1ccccn1,0.892
COC(=O)c1cc(O)c(O)c(O)c1,-1.2399
OC(=O)C1=CC(=O)C=C(O1)C(O)=O,-1.1097
CC(=C)C1CC=C(C)C(=O)C1,-2.0628
CCC(C)c1ccc(O)cc1,-2.1945
CC(C)C1=CCC(=CC1)C,-4.1958
OC(=O)c1ccc(cc1)C(O)=O,-4.0444
CCN(CC)CCO,0.9311
N#Cc1ccncc1,-0.4154
N#Cc1cccnc1,0.1128
OCC1CCCCO1,0.9349
CCN1CCOCC1,0.9386
CC(Oc1cccc(Cl)c1)C(O)=O,-2.2232
Oc1ccc(Cc2ccccc2)cc1,-3.4009
O=C(Nc1ccccc1)Nc2ccccc2,-3.1508
CCc1cc(CC)cc(CC)c1,-7.0641
CCN(CC)CN(CC)CC,-0.1995
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0.534
C=CCN(CC=C)CC=C,-1.7395
CCCCN(CCCC)CCCC,-3.1157
BrCCc1ccccc1,-3.6757
CNCc1ccccc1,0.9166
CC(=O)Nc1ccc(C)cc1,-2.0946
CC(=O)Nc1ccc(cc1)/C=N/NC(N)=S,-3.429
CCOCCOC(=O)/C=C/c1ccc(OC)cc1,-2.6995
OCC(O)COc1ccc(Cl)cc1,-1.3067
CCCCCCCCCCc1ccccc1,-7.959
OCC1CCC(CO)O1,0.8789
CCCC(O)C#C,-0.4121
CCOC(=O)CCl,-0.8005
COC(=O)CC(C)=O,0.6341
CCC(C)OC(C)=O,-1.2727
CCCC(=O)OCCOC(=O)CCC,-2.6069
COCCOC(=O)CCCCC(=O)OCCOC,-1.2665
CCCCCCC(=O)OCC,-2.7369
CCCCCCCC(=O)OCC,-3.3907
CCCCC(=O)CC,-1.4242
O=C1CNC(=O)CN1,-0.8312
CC(O)COC(C)CO,0.8723
CCCCCC(=O)CC,-1.693
COC(=O)CCCCCCCCC(=O)OC,-3.2831
BrCC#C,-0.9022
CCC#C,-1.2753
CCCS,-1.6021
ClCCBr,-1.3177
ClCC=C,-1.3562
NCC=C,1.2434
NCCN,1.2211
OCC=C,1.236
OCCO,1.2071
O=CC=O,1.2363
CC(O)CC(C)(C)O,0.9275
NC(=O)OCC(Cl)(Cl)Cl,-1.2843
COC(C)(C)CC(C)=O,0.3326
CC(C)CCBr,-2.886
CC(O)CCO,1.0452
CC(O)CC=O,1.055
NC(=O)CC#N,0.1893
CCCC(O)=O,-0.1669
CNCC(O)=O,0.5273
CN(C)CCO,1.0499
CC(C)CC(C)C,-4.2605
CC(C)CC(C)O,-0.7945
CC(=O)OC(C)=O,0.0702
C=C1OC(=O)C=C1,-0.9827
Cc1cccc(Cl)c1,-3.5228
CC1OC(C)OC(C)OC(C)O1,-2.8997
CCOC(=O)CC(C)C,-1.8135
Cc1cc(C)nc(C)c1,-0.5394
CC(C)CC(C)OC(C)=O,-2.0451
Cc1ccncc1,1.0309
Sc1ccccc1,-2.1204
Cc1cccnc1,1.0309
CN1CCOCC1,0.995
CC1CNCCN1,0.6378
Cc1cnccn1,1.0263
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3.8955
CCOCCOC(=O)CCCCC(=O)OCCOCC,-2.065
CCC#CC(C)O,-0.4121
CC(C)COC=C,-1.5236
BrCCCBr,-2.0747
CC\C=C/C,-2.5384
CCCCN,1.1359
OCCC#N,1.1483
CCCCS,-2.1792
NNCCO,1.1186
COCCO,1.1186
CC(C)COC(C)=O,-1.2657
CC(C)=NNC(N)=O,-0.2674
CCCCCCCCCC(=O)OCC,-4.1006
CCOC(=O)CCCCCCCCC(=O)OCC,-3.5091
CC(C)CCOC=O,-1.5206
COCCOC(C)=O,0.9276
ClCCCCCl,-0.92
ClC/C=C/CCl,-2.1675
CCCCCN,1.0597
CCCCCS,-2.8248
ClCCOC=C,-2.3951
CCOCCO,1.0452
C1CNCCN1,1.0648
C1COCCN1,1.0599
OC(=O)COCC(O)=O,0.4927
CCCCCCC(O)=O,-1.6646
CCOCCOC(C)=O,0.2716
OC(=O)CCCCCCCCC(O)=O,-2.3059
NCCNCCN,0.9864
COCCOCCO,0.9203
CCCCCCCCC,-5.7657
CCOCCOCCO,0.8723
ClCCOCOCCCl,-1.3461
CCCCOCCOC(C)=O,-1.2504
ClCCOCCOCCCl,-0.9955
CCCCOCCOCCO,0.7899
COCCOCCOCCO,0.7846
CCOCCOCCOCC,0.7899
CCOCCOCCOCCO,0.749
CCCCCCOCCOCCO,-1.049
CCCCCCCCCCCCCCCCCCCC,-8.1724
CNC(=O)Oc1ccccc1OC(C)C,-2.0512
OC(=O)C1C(C(O)=O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,-2.0457
CC(N)(CO)CO,0.9782
CCC(CC)(CO)CO,0.1798
CNC(=O)O\N=C\C(C)(C)SC,-1.4991
CC(=O)CO,1.1303
COC(C)=C,1.142
FC(F)=C(F)F,-2.8001
CC1(C)N(CO)C(=O)NC1=O,0.8009
Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,-3.824
Nc1ccc2C(=O)c3ccccc3C(=O)c2c1,-6.1366
COCCOC(=O)c1ccccc1C(=O)OCCOC,-1.5213
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-7.2493
COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34,-4.1065
CCNc1cccc2ccccc12,-3.1922
CC1(C)N(Cl)C(=O)N(Cl)C1=O,-2.5955
CC(C)n1nc(C)cc1OC(=O)N(C)C,0.6752
Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,-7.2311
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2,0.0985
OC(c1ccccc1)c2ccc(Cl)cc2,-3.4886
CNc1ccccc1C(O)=O,-2.8784
Cc1cc(ccc1N)c2ccc(N)c(C)c2,-2.213
COc1ccc(C=O)cc1OC,-1.4199
CCOc1ccc(C=O)cc1OC,-2.1913
Oc1ccc(Cl)cc1Cc2ccccc2,-3.1666
S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-4.5218
CCCOC(=O)c1cc(O)c(O)c(O)c1,-1.7827
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.8477
N(Nc1ccccc1)c2ccccc2,-2.921
OCCNc1ccccc1,-0.4745
OC(=O)CCC(=O)OOC(=O)CCC(O)=O,-0.8471
CCCCCCCCC(=O)OCC,-3.8007
CC(C)=CCCC(=C)C=C,-4.3861
CC(=O)CC(C)(C)O,0.9349
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-5.6768
CC(O)CNCCN,0.9275
CC(C)CCOC(C)=O,-1.8135
OC(=O)CSCC(O)=O,0.4255
CCCCCCCC=O,-2.3598
CCCCOCCOCCOC(C)=O,-0.8188
CCCCCCCCCC,-6.4372
CCCCCCCCCCCCN,-3.3759
CC(C)(N)CO,1.0499
FC(F)(Br)C(F)(F)Br,-4.9376
NC(=O)OC1(CCCCC1)C#C,-1.8253
OCC(CO)(CO)COCC(CO)(CO)CO,-1.9582
CC1(C)CC(=O)CC(=O)C1,-1.5276
CCCC1OC1(CC)C(N)=O,-1.1745
NC(=O)NO,1.1189
CC(=O)C(O)=O,1.0552
CN1C(=O)OC(C)(C)C1=O,-0.4568
BrN1C(=O)CCC1=O,-1.0831
ClN1C(=O)CCC1=O,-0.9702
Oc1cccc2C(=O)c3ccccc3C(=O)c12,-4.4213
Oc1ccc(Cl)c2cccnc12,-3.9756
OC(=O)c1cc(nc2ccccc12)c3ccccc3,-3.1926
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.1633
Oc1cc(O)c2ccccc2c1,-1.9493
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-4.7704
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,-5.569
Cc1cc(O)c(Cl)c(C)c1Cl,-2.9801
OC(=O)c1cc(I)cc(I)c1O,-3.307
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2,-4.1077
Nc1ccc(cc1)c2ccc(Cl)cc2,-4.6383
N(N=Nc1ccccc1)c2ccccc2,-2.596
Cc1cc(C)c(N)cc1C,-1.9549
CCCCOC(=O)C(C)O,-0.5629
OC(=O)CN(CC(O)=O)CC(O)=O,-0.5101
Oc1ccc(C=O)cc1O,-1.3402
NC(Cc1sccc1)C(O)=O,-0.8356
C(CNCc1ccccc1)NCc2ccccc2,-1.7865
COc1ccc(CC=C)cc1,-2.9209
OC(=O)CCC1CCCC1,-1.7691
CCCCOC(=O)CCC(=O)OCCCC,-3.0006
CCOC(=O)\C=C/C(=O)OCC,-1.0899
CCOC(=O)CCCCC(=O)OCC,-1.6795
OC(=O)CCI,-0.43
OC(=O)CC(O)=O,0.8652
O=C1CSC(=S)N1,-1.7723
O=C1NC(=S)NC=C1,-2.2573
O=C1NC=CC=C1,1.0218
CC(=O)NCCO,0.9867
NC(=S)NNC(N)=S,-1.7965
CCCCCCOC(C)=O,-2.451
CCCCCCNCCCCCC,-3.1574
CCCCOCCOCCOCCO,0.6855
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-5.2594
OC(=O)CC1(CC(O)=O)OCOC1=O,-0.611
OC(=O)CF,1.1077
CC(O)C(N)C(O)=O,0.067
OC(=O)c1cc(O)c(O)c(O)c1,-1.1552
CCOc1ccc(NC(N)=O)cc1,-2.173
ClCCNC(=O)N(CCCl)N=O,-1.7285
C1COC2(C1)CCCO2,-0.1078
c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-9.1627
c1ccc2c(c1)ccc3ccc4ccccc4c23,-7.8207
c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45,-8.4806
C1c2cccc3ccc4cccc1c4c23,-5.2379
c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23,-8.004
c1ccc2c(c1)cc3c4ccccc4c5cccc2c35,-8.2259
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.4989
N1c2c(Sc3ccc4ccccc4c13)ccc5ccccc25,-7.9081
N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45,-6.8786
N1c2ccccc2Sc3ccc4ccccc4c13,-5.8957
N1c2ccccc2Sc3c1ccc4ccccc34,-6.5727
c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,-6.2447
c1ccc2c(c1)cnc3ccccc23,-2.7763
C1CN2CCN1CC2,0.6033
o1cccn1,0.3827
c1ccnnc1,1.0964
c1cncnc1,1.0964
C1CCCCCC1,-3.5149
C1OC1C2CO2,1.065
NN,1.4942
CCC(C)(OC(N)=O)C#C,-0.9456
FC(F)(F)C(Cl)Cl,-1.8623
CCC(C)N1C(=O)NC(=C(Br)C1=O)C,-2.5057
CC(C)N1C(=O)NC(=C(Br)C1=O)C,-2.0604
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-3.3469
CCC(C)C(N)C(O)=O,-0.5033
OC(=O)c1cc(Cl)ccc1O,-1.237
Fc1cccc2ccccc12,-3.4527
CC(=O)Nc1ccc(F)cc1C,-1.3593
CC(=O)Nc1ccc(C)cc1F,-1.7403
Fc1cc(F)c(F)cc1F,-2.3757
CC(C)CC(N)C(O)=O,-1.0456
Fc1ccccc1CCl,-2.541
Fc1ccccc1Cl,-2.4157
Fc1ccc(I)cc1,-3.1257
CCF,-1.3477
OCCF,1.1934
CC(O)C(F)(F)F,0.3094
FC(F)(F)C(F)(Cl)Cl,-3.0961
OC(=O)C(F)F,1.0176
CCCc1cc(F)ccc1O,-1.887
OC(=O)c1ccccc1C(F)(F)F,-1.5978
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-2.3208
OC(=O)Cc1cc(O)ccc1O,0.7037
OC1CCOC1,1.055
Fc1cccc(CCl)c1,-2.5436
COCC(F)F,-0.2836
NC(N)=NC#N,-0.3087
Nc1cccnc1,1.0263
NC(=O)NCC(O)=O,-0.5809
NC(=O)NCCC(O)=O,-0.8014
CN=C(N)N,-1.6135
CC(=O)C1CC(CC(O)=O)C1(C)C,-0.5752
Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O,-2.6994
C1Cc2c3ccc4ccccc4c3cc5cccc1c25,-7.8613
Cc1cc(C)c(c(C)c1)C(O)=O,-2.3566
Cc1cc(O)c(C(O)=O)c(O)c1,-2.0496
CN1C(=O)N(C)c2nncnc2C1=O,-1.9849
COc1ccc2C=CC(=O)Oc2c1CC=C(C)C,-4.3087
CC1CCC2C(C)C(=O)OCC12,-1.9249
O=C1NC(=O)c2nccnc2N1,-2.1183
CC1=C(CCC(O)=O)C(=O)NC1=O,-0.6608
CC(C)c1ccc(C)c2ccc(C)c2c1,-5.4752
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.7418
O=C1NC=Cc2ccccc12,-2.4842
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,-3.0585
NC1=NC(=O)C2=C(N1)NC(=O)C(=O)N2,-5.1655
OC(=O)C(=C)c1ccccc1,-2.0568
OCc1cc(O)ccc1O,0.8534
O=Nc1ccc(NNC(=O)c2ccccc2)cc1,-4.6835
O=C(NN\C=C/1C=CC=CC1=O)c2ccncc2,-3.6835
C1Cc2ccccc2N1,-1.0427
C\C=C(/C)C=O,-0.527
CC1OCCO1,0.8789
O=C1CC2CCC1C2,-1.7565
OC(O)=C1OC(=CC(=O)C1=O)C(O)=O,-1.377
COc1cc(ccc1O)C(C)=O,-1.5216
C\C(=C\C(O)=O)C(O)=O,0.7795
CC(C)c1ccc(C)c(O)c1,-2.0798
CC1CC(CC(C)(C)N1)OC(=O)c2ccccc2,-1.922
OC(=O)C(=O)Nc1ccccc1,-1.3019
ClCCC(=O)NCc1ccccc1,-3.2959
NC(=O)NC(=O)C=CC(O)=O,-1.9202
CCOC(=S)SSC(=S)OCC,-4.9432
C1COC1,1.236
C\C=C/C(O)=O,1.065
Nc1ccncc1,-0.0529
Nc1ccccn1,0.9757
C1CSCCS1,-1.6029
OC(=O)CCCCCCC(O)=O,-1.1673
ClCCSCCCl,-2.3666
OC(=O)\C=C/C=C\C(O)=O,-2.8516
IC#N,-0.6333
CC(C)(C)Br,-2.3586
CC1(C)C2CCC1(C)C(O)C2,-2.3202
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5.5111
CCC1(N2CCCCC2)C(=O)NC(=O)NC1=O,-2.1562
CC(C)=CCl,-1.9569
CC(=C)CO,0.4298
CCC(C)S,-1.8346
CC(=C)C(C)=C,-2.4014
CC(O)C(C)=O,1.055
CC(O)(C(O)=O)c1ccccc1,-0.8949
CC(C(O)=O)C(O)=O,0.7597
CC(C)C(N)C(O)=O,-0.1971
Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,-3.8226
COc1ccc(C=O)c(C(O)=O)c1OC,-1.9247
CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1,-0.5345
Oc1c(Br)cc(Br)c2cccnc12,-4.1938
CCC1CN2CCC1CC2C(O)c3ccnc4ccc(OC)cc34,-3.0514
CC(C)NCC(O)COc1cccc2ccccc12,-3.6202
OC(=O)c1sccc1,-1.2327
CC(C)c1ccccc1C,-3.7606
CC(=O)c1ccc(O)c(O)c1O,-2.0216
OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,-1.0003
CC(C)C(CC=C)C(=O)NC(N)=O,-2.7469
Oc1c2ccccc2cc3ccccc13,-4.7329
C=C(c1ccccc1)c2ccccc2,-4.4363
ONC1=C(CCCCC1)N=O,-1.4249
COc1ccc2C=CC(=O)Oc2c1,-3.1221
COc1ccccc1OCC(O)COC(N)=O,-1.5251
CCOC(=O)COc1ccc(Cl)cc1Cl,-3.3503
CCCCCc1ccc(O)cc1O,-1.9548
CCN(CC)C(=O)CC(C)C,-0.5946
CN1CSC(=S)N(C)C1,-1.7331
OC(CI)CI,-1.3971
CNC(=S)NC,0.9823
COC(C)OC,1.0452
CCCCC(C(O)=O)C(O)=O,0.4369
CC(C)c1cccc(C)c1,-3.4994
CN(C)c1cc(C)nc(Cl)n1,-1.2615
OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,-2.8092
CCc1ccncc1,-0.0006
ClN=C1C=C(Br)C(=O)C(=C1)Br,-3.7068
CCN(CCCl)CCCl,-3.0265
CCCCOC(=O)/C=C/c1ccccc1,-1.6112
COCc1ccccc1,-1.6098
CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2,-4.594
OC(=O)/C=C/c1occc1,-1.8392
CCCCC(=O)OCC,-1.7706
CCC(=O)OCC(C)C,-1.8841
COC1CC1,-0.1176
Br\C=C/Br,-1.3195
OCCBr,0.9032
CCOC,-0.0799
CNNC,1.2211
CC(C)CC(C)(C)C,-4.6704
CC(=O)OC(C)(C)C,-1.1443
CCCC(Cl)Cl,-2.4036
CC(N)CC(O)=O,0.9867
CC(=O)CC(O)=O,0.991
NC(=S)NC(N)=S,-1.6996
CC1=CC(=O)CC(=O)O1,-1.1185
ClC1CCCCC1,-2.3752
NC(CCCC(O)=O)C(O)=O,-1.8648
CC(C)COC=O,-1.0006
CCCCI,-2.9587
ClCOCCl,-0.7181
C1C=CC=C1,-1.565
CCCCCCl,-2.7324
CC(C)CCOC(N)=O,-1.4403
N#CCCCC#N,1.0263
CCCCCCCCCCCCCCCC,-8.4007
COC(=O)C(C)O,0.9825
C=C1CCOC1=O,0.1844
CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,-3.4264
CC(C)c1ccc(C)c(C(O)=O)c1O,-3.2883
CN1C(=O)C=C(N)N(CC(C)=C)C1=O,-0.9895
Cc1c(Cl)cc(Cl)c(O)c1Cl,-3.2761
CN1C2CCCC1CC(=O)C2,0.4167
NNC(=O)c1cccnc1,-0.1372
COC(=O)C(=O)OC,-0.2919
OC(=O)\C=C/C(=O)Nc1ccccc1,-2.2815
NC(Cc1ccc(O)cc1)C(O)=O,-2.6561
OCC1CO1,1.1303
O=C1NC=CC=N1,0.6749
CCCOC,-0.3857
CCCC(=O)OCC(O)CO,-1.335
C=CCOCC=C,-0.0206
BrC(Br)(Br)Br,-3.1404
CC(C)(O)CCl,0.1602
CCC(C)(C)CC,-4.2286
CC(C)C=C,-2.732
CCC(C)=C,-2.7307
CC(=C)CCl,-1.8108
C\C(Cl)=C\Cl,-1.6138
CC(O)C(C)Cl,-0.2122
CCC(C)C(C)(C)C,-4.6776
CCC(C)C(C)C,-4.2808
CCC(C)C(C)O,-0.7216
CCC(C)C(C)=O,-0.6805
CCC(O)C(C)C,-0.7062
