Molecule,SMILES,Volume,PSA_RDKit,NHA,NHD,NRB,FractionCSP3,PSA_Volume_Ratio,E_HOMO,E_LUMO_HOMO_GAP,Dipole_Moment,Polarizability,PSA_DFT,Partition_Energy_kcal_mol,Hydration_Energy_kcal_mol,LogD,KSOL,HLM CLint,MLM CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB
E-0013726,C[C@H](N)COc1cnn(-c2ccc3ccncc3c2)c1,247.88,65.96,5,1,4,0.2,0.266096498,-0.218226185,0.153118227,1.411045721,284.4677412,253.3674483,5.099305773,-11.47931256,0.8,88.8,0,208.8,40.44,0.73,44.6,5.7,
E-0013727,CN1CC(Oc2cnn(-c3ccc4ccncc4c3)c2)C1,256.168,43.18,5,0,3,0.25,0.168561257,-0.216584657,0.150973863,2.061767972,294.5629761,233.8212836,4.555934953,-10.20332478,1.8,90,34.6,2155,,,,,
E-0013728,CN1CCC(Cc2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)C1,342.856,28.16,3,1,5,0.260869565,0.082133607,-0.201955003,0.146831597,1.217574644,397.0469185,93.49047,3.834662678,-8.716295293,3.3,40.6,510.4,1687.4,,,,,
E-0013729,Fc1cccc(-c2ccnc(Nc3ccc(NC4CCOCC4)cc3)n2)c1,329.256,59.07,5,2,5,0.238095238,0.179404476,-0.181481893,0.114479199,0.570273445,392.3746958,274.3170516,5.490015414,-12.36037417,3.8,1.85,13,255.7,28.79,0.71,1.8,0.4,
E-0013730,Fc1cccc(-c2ccnc(Oc3ccc(CN4CCOCC4)cc3)n2)c1,327.32,47.48,5,0,5,0.238095238,0.145056825,-0.221333036,0.147394394,1.17960459,347.8737691,234.3448115,5.1156963,-11.47179984,3.3,11.5,93.1,5379.9,,,,,
E-0013731,c1ncc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cn1,316.952,76.06,7,1,5,0.263157895,0.239973245,-0.210457095,0.133402237,0.528346259,361.5579179,243.6218554,5.551868815,-12.57742262,1.8,87.6,47.7,1118.6,,,,,
E-0013732,c1cc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cnn1,316.904,76.06,7,1,5,0.263157895,0.240009593,-0.211599244,0.124454315,2.853458948,357.8096549,344.6466362,6.879417293,-15.2005214,1.6,86.1,8.1,660.1,40.04,0.52,10,21.7,
E-0013733,c1cc(Nc2ccc(CN3CCOCC3)cc2)nc(-c2ccnnc2)c1,321.928,63.17,6,1,5,0.25,0.196224,-0.206299789,0.128664562,2.570173792,370.6911261,360.4320477,6.739713104,-14.90514138,2.2,79.6,27.1,741,,,,,
E-0013734,O=c1ccc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)c[nH]1,333.712,70.25,5,2,5,0.238095238,0.21051086,-0.201924416,0.150547009,2.351103096,392.2111188,318.7464381,7.267443871,-16.36199151,2.3,71.2,8.2,548.4,20.11,2.34,12.1,10.7,
E-0013735,Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ccncc2c1,334.336,51.38,4,1,5,0.318181818,0.153677737,-0.199521435,0.139018179,2.465058233,391.0226204,260.9993905,5.045584631,-11.26929322,2.5,82.8,11.1,408.6,24.74,0.84,7.9,3.1,
E-0013736,CO[C@@H]1CCN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,409.664,53.84,6,0,5,0.44,0.131424777,-0.200613102,0.156882555,2.368951706,433.2222992,437.2011886,7.306104983,-16.03088992,1.7,84.9,27.2,398.6,,,,,
E-0013737,CCOc1ccc2c(c1)c1ncn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,334.184,52.29,6,0,4,0.5,0.156470687,-0.200525254,0.147651007,0.654561957,367.7545725,296.7276645,4.94414097,-11.03200296,2.2,95.6,6.8,149.6,,,10.2,,
E-0013738,CC(C)COc1ccc2c(c1)c1ncn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,368.232,52.29,6,0,5,0.545454545,0.142002868,-0.200850246,0.147298074,0.674591368,399.0157547,336.1869683,5.17601862,-11.46790839,3.4,58.8,69.4,216.4,,,,,
E-0013739,CN1CCC[C@@H](Cn2cnc3c4cc(OCC5CC5)ccc4n(C)c3c2=O)C1,360.224,52.29,6,0,5,0.545454545,0.145159678,-0.200620129,0.147651178,0.686416794,393.324118,316.4423953,5.250396264,-11.74086888,2.6,69,3.4,78.1,,,5.8,,
E-0013741,COc1cccc2c1c1ncn(CCCN3CCCCC3)c(=O)c1n2C,334.52,52.29,6,0,5,0.5,0.156313524,-0.207257348,0.156225108,1.035414756,362.013392,245.1393845,4.645549115,-10.40115949,1.5,86.7,10.8,1828,,,,,
E-0013742,CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC5CC5)cc43)c2=O)C1,347.256,50.26,4,1,5,0.5,0.14473472,-0.195494151,0.150125082,1.494225319,380.0191265,301.3610709,5.733014072,-12.88384532,2.5,71.8,6.7,113.9,,,6.3,,
E-0013743,CCOc1ccc2c(c1)c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,338.448,39.4,5,0,4,0.476190476,0.116413747,-0.190949979,0.143647598,0.719999712,375.9781152,260.1889232,4.804419949,-10.70904,3.6,62.6,18.1,468.3,,,1.4,,
E-0013744,COc1ccc2c3ccn(C[C@@H]4CCCN(C)C4)c(=O)c3n(C)c2c1,321.664,39.4,5,0,3,0.45,0.122488062,-0.196323883,0.154909385,0.521633354,360.8109163,265.6996915,4.804986602,-10.59582553,2.1,80.9,6.6,292.7,,,15.1,,
E-0013745,COc1cccc2c1c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,321.352,39.4,5,0,3,0.45,0.122606985,-0.197466601,0.151100396,1.254396613,354.6950479,187.3684843,4.141761072,-9.2983128,2.4,89.5,8.7,3272.8,28,0.77,14.5,0.75,
E-0013746,COc1cccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c12,304.856,50.26,4,1,3,0.421052632,0.164864723,-0.196019454,0.156206075,1.581703265,338.3791273,221.0181484,4.784895897,-10.81948196,2,106,2.9,898.9,,,,,
E-0013747,COc1ccc2c(c1)[nH]c1c(=O)n(C[C@@H]3CCCN(C)C3)ccc12,304.656,50.26,4,1,3,0.421052632,0.164972953,-0.198577963,0.158043037,0.215052782,341.2869702,268.2514693,5.461794502,-12.26100471,1.8,91,1.6,66.7,,,23.2,,
E-0013748,O=C(c1[nH]cnc1-c1ccccc1)N1CCC(Oc2ccc(Cl)cc2)CC1,336.224,58.22,3,1,4,0.238095238,0.173158371,-0.224133056,0.186875864,1.844563988,351.011464,407.8645987,7.253843457,-16.04482354,3.7,53.5,72.3,704,,,,,
E-0013749,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cnccc2Cl)CC1,332.632,71.11,4,1,4,0.25,0.213779793,-0.232466952,0.192633785,1.580052807,341.6100573,406.059706,7.308901277,-16.35274596,2.7,55.7,289.9,1204.4,,,,,
E-0013750,CN(c1cccc2c1ncn2C)C1CCN(C(=O)c2[nH]ncc2-c2ccccc2)CC1,383.68,70.05,5,1,4,0.291666667,0.18257402,-0.215728024,0.181514437,4.101527379,409.170506,501.4285472,8.141042534,-18.16915063,2.6,39,89.7,5361.5,,,,,
E-0013751,CN(c1ccc(Cl)cc1)C1CCN(C(=O)c2n[nH]c3cc(OC(F)(F)F)ccc23)CC1,370.344,61.46,4,1,4,0.333333333,0.165953816,-0.19301503,0.136647392,1.762182613,371.4728498,370.3758614,6.68927039,-14.79564299,,,42.6,382.8,,,,,
E-0013752,O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,358.832,84.25,5,1,4,0.227272727,0.234789539,-0.224905197,0.179761936,2.395918293,377.8918825,522.1199975,9.235984128,-20.29296533,3.6,36.2,152.8,3104.4,,,,,
E-0013753,O=C(c1n[nH]cc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,360.128,58.22,3,1,4,0.304347826,0.161664741,-0.22448145,0.195278808,2.847765017,374.9957309,407.4068288,8.044860693,-17.60951308,,1.06,13.5,1239.4,10.08,1.4,0.3,0.1,
E-0013754,Cn1ccc(-c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)n1,335.088,76.04,5,1,4,0.315789474,0.226925464,-0.222585027,0.200392964,1.470970207,334.3094325,454.3970237,8.441305844,-18.58885592,2.5,52.8,4.6,253.6,33.17,1.11,4.2,1.8,
E-0013755,C[C@@H](COc1cnn(-c2ccc3ccncc3c2)c1)NC1CCC(F)CC1,342.448,51.97,5,1,6,0.428571429,0.151760267,-0.215114209,0.14998815,1.876022422,370.1793041,403.0023175,5.84544734,-13.03258101,2.6,89.8,,825.7,,,,,
E-0013756,CN1CC(Cc2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)C1,327.792,28.16,3,1,5,0.227272727,0.085908137,-0.202781654,0.146994273,1.190285474,380.8019263,100.7159878,4.009759123,-9.089541444,2.9,82.6,,730.1,2.77,0.84,1.2,0.1,
E-0013757,CN1CCCC1c1ccc(Nc2cccc(-c3cccc(F)c3)n2)cc1,325.808,28.16,3,1,4,0.227272727,0.086431272,-0.202657483,0.147251753,1.338617303,382.9449261,76.99891354,3.543857594,-8.052614202,3.7,81.2,,5036.3,,,,,
E-0013758,Fc1cccc(-c2ccnc(Nc3ccc(NC4CCNCC4)cc3)n2)c1,332.696,61.87,5,3,5,0.238095238,0.185965566,-0.180542066,0.112814932,1.402075964,398.9328452,291.8658019,5.404360699,-12.14242787,1.1,65.4,,126.9,10.27,1.33,8.5,0.2,
E-0013759,Cn1ccc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1=O,350.88,59.39,6,1,5,0.272727273,0.169260146,-0.203803548,0.135910487,1.986320613,405.1527289,284.5447973,6.800383024,-15.2039514,2.3,90.8,,656.8,,,,,
E-0013760,Nc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,334.6,51.38,4,1,5,0.318181818,0.153556485,-0.20871404,0.15644451,2.75760166,389.8783562,305.6721546,5.363524139,-11.91735113,2.8,98.6,,366.4,11.13,0.62,12.4,5.1,
E-0013761,COc1cncc(-c2c[nH]c3ccc(OCCCN4CCCC4)cc23)c1,333.552,50.38,4,1,7,0.380952381,0.151040917,-0.202985101,0.166099093,1.776847885,362.8458932,344.0909172,6.064243292,-13.45656138,2,95.2,,1274.8,,,,,
E-0013762,Cn1cc(-c2ccc(Cl)nc2)c2cc(OCCCN3CCCC3)ccc21,340.264,30.29,4,0,6,0.380952381,0.089019115,-0.197972146,0.155844495,3.627000637,379.1171792,476.6433771,5.103051608,-11.16095338,2.6,92.6,,3155.9,,,,,
E-0013763,CN1CCN(c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)CC1,363.032,64.7,5,1,4,0.5,0.178221204,-0.202759754,0.180650628,2.679349365,357.8181107,359.9101189,7.667971457,-16.81423674,2.1,89.9,23,246.2,,,,,
E-0013764,CN(c1ccc(Cl)cc1)C1CC2CCC(C1)N2C(=O)c1[nH]nc2cccnc12,348.416,65.12,4,1,3,0.380952381,0.186903012,-0.192792299,0.11971647,1.350995955,377.5315868,353.4542634,5.986232231,-13.4929644,3.7,17.9,593.6,7478.8,,,,,
E-0013765,O=C(c1[nH]ncc1C#CC1CC1)N1CCC(Oc2ccc(Cl)cc2)CC1,329.928,58.22,3,1,3,0.4,0.176462743,-0.224870235,0.183850153,1.504603792,337.8183269,386.6701457,6.373694383,-14.2702956,,1.84,16.8,456,,,,,
E-0013766,COCC#Cc1cn[nH]c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,330.224,67.45,4,1,4,0.368421053,0.204255293,-0.22528544,0.182886134,1.770649171,325.2326166,307.2693027,6.278621561,-14.25947171,3.1,27,27.9,664.8,,,,,
E-0013767,O=C(c1n[nH]cc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@@H](Oc1ccc(Cl)cc1)C2,360.12,58.22,3,1,4,0.304347826,0.161668333,-0.224378828,0.196891566,2.918075664,374.4986718,344.9840924,7.555256198,-16.57688263,,1.55,16.9,362.4,,,,,
E-0013768,O=C(c1n[nH]c2cccnc12)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,327.832,71.11,4,1,3,0.35,0.216909881,-0.224522322,0.161151651,3.934416346,340.1618202,454.9091737,8.822268305,-18.92551404,3.3,27.8,0,126,32.47,0.98,1.2,0.9,
E-0013769,O=C(c1n[nH]c2cccnc12)N1[C@@H]2CC[C@H]1C[C@@H](Oc1ccc(Cl)cc1)C2,328.088,71.11,4,1,3,0.35,0.216740631,-0.224520816,0.161784515,3.671245214,340.5460921,359.5439335,8.264910737,-17.88053623,3.7,0.31,6.7,65.2,,,,,
E-0013770,O=C(c1n[nH]c2cc(OC(F)(F)F)ccc12)N1CCC(Oc2cncc(Cl)c2)CC1,345.944,80.34,5,1,4,0.315789474,0.232234119,-0.23988615,0.182646586,2.538165737,334.7686586,363.1957002,6.970553038,-15.49818428,,2.84,14.9,195.7,15.1,0.53,0.7,0.3,
E-0013771,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,300.888,84,5,1,3,0.294117647,0.279173646,-0.242469559,0.180954271,3.899685001,307.8553266,423.5931218,8.753100057,-18.90260491,1.9,83.4,2.4,149,13.19,2.72,11,14.3,
E-0013772,O=C(c1n[nH]c2cccnc12)N1CCC(Nc2cncc(Cl)c2)CC1,303.808,86.8,5,2,3,0.294117647,0.285706762,-0.211879367,0.150370129,2.692803596,320.1497259,523.464338,9.870279134,-21.23082465,2,77.7,12.6,127.8,0.93,53.16,13.8,17.1,
E-0013773,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Nc2cncc(Cl)c2)CC1,335.992,73.91,4,2,4,0.25,0.219975476,-0.212262527,0.17864235,1.801645564,352.6632495,576.1349551,9.032436007,-19.69634521,3.1,61.2,116.2,1632,,,,,
E-0013774,O=C(c1n[nH]cc1-c1ccccc1F)N1CCC(Oc2cncc(Cl)c2)CC1,337.776,71.11,4,1,4,0.25,0.210524134,-0.234740385,0.193567487,2.308106763,341.9604065,407.1563259,8.117855426,-17.79239689,3.1,63.7,124.3,2866.8,,,,,
E-0013775,CC(C)COc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,388.552,39.4,5,0,7,0.541666667,0.101402129,-0.191342622,0.146946184,1.61071389,421.3378915,178.0885983,4.221703659,-9.440653474,3.6,2.97,51.1,220.4,,,,,
E-0013776,Cn1c2ccc(OCC(F)F)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,365.648,39.4,5,0,7,0.5,0.107753905,-0.193766101,0.144343859,0.816004227,387.4349847,289.6248643,5.552284746,-12.33586417,2.3,70.8,10.1,292.2,,,5.7,,
E-0013777,Cn1c2ccc(OCC3COC3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,389.016,48.63,6,0,7,0.541666667,0.125007712,-0.191950733,0.143963353,0.571441228,420.1397091,264.5453087,5.573214275,-12.47285681,1.7,73.6,14.4,207.4,,,18.5,,
E-0013778,COCC1CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,411.072,53.84,6,0,6,0.44,0.130974622,-0.201532925,0.157115369,0.84731649,432.0573036,310.1398192,6.791498352,-15.21470837,1,80.5,12.8,55,19.04,2.08,42.6,22.9,
E-0013779,COC1(C)CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,411.304,53.84,6,0,5,0.44,0.130900745,-0.202794876,0.158573011,1.506296374,430.8829145,328.1367849,6.746669099,-15.15353576,1.7,66.1,44.8,457.4,,,,,
E-0013780,COC1CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,394.768,53.84,6,0,5,0.416666667,0.136383901,-0.202187238,0.157857383,0.976014482,416.0877419,296.9026537,6.844427412,-15.36030512,1.4,78.7,14.6,111.9,19.3,1.72,33.5,22,
E-0013781,COC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ccccc54)CC3)cc2)C1,404.472,42.64,6,0,6,0.48,0.105421389,-0.197259161,0.183692034,1.287024128,420.1668266,290.7000609,5.943421354,-13.41360122,2.3,68.8,100,1237.2,,,,,
E-0013782,COCC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ccccc54)CC3)cc2)C1,421.208,42.64,6,0,7,0.5,0.101232645,-0.196789749,0.182737631,1.389106313,435.0193317,328.2109846,6.192504564,-13.8802057,1.8,72.8,112.2,617.3,,,,,
E-0013783,CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC(F)F)cc43)c2=O)C1,332.176,50.26,4,1,5,0.45,0.151305332,-0.196746156,0.149660135,1.461032591,352.7996758,194.7296854,5.457927942,-12.42894458,1.7,63.3,4.3,92.1,13.6,1.44,17.1,1.8,
E-0013784,CCC1(OC)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,428.28,53.84,6,0,6,0.461538462,0.125712151,-0.198803857,0.154545421,1.087602498,447.97954,331.0035326,6.814305143,-15.2859486,1.7,73.8,84.2,521.3,,,,,
E-0013785,CCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,355.536,39.4,5,0,6,0.5,0.110818595,-0.193064142,0.146759259,1.549957887,391.837574,239.3023518,4.278634306,-9.405360579,2.4,68.8,10.4,511.2,,,6.1,,
E-0013786,CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)C1,294.608,41.03,3,1,2,0.388888889,0.139269809,-0.203705837,0.152904346,1.500650789,331.4376314,235.8516642,4.819040728,-10.85868967,2.5,63.4,4.1,147,,,4.7,,
E-0013787,COc1cncc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)c1,379.856,42.76,6,0,7,0.434782609,0.112568974,-0.197316174,0.161783453,1.747277519,413.3642964,484.4756364,6.309464914,-14.02560974,2.6,86.2,38,1002.6,,,,,
E-0013788,c1cc2ccc(-c3ccc(OCCCN4CCCCC4)cc3)cc2cn1,338.92,25.36,3,0,6,0.347826087,0.074825918,-0.212565952,0.150370293,1.939876932,394.3191252,94.25426705,3.867277511,-8.727795353,3.1,73.4,16.3,425.5,12.69,0.6,2.8,0.4,
E-0013789,COc1cncc(-c2cn(C)c3ccc(OC4CCNC4)cc23)c1,300.152,48.31,5,1,4,0.315789474,0.160951784,-0.200020653,0.164969099,1.147570498,336.0241171,358.8451187,5.6934994,-12.78901849,1,80,16.1,1445,14.06,1.96,13.7,2.82,
E-0013790,COc1cncc(-c2cn(C)c3ccc(OCCCN4CCCCC4)cc23)c1,366.536,39.52,5,0,7,0.434782609,0.107820241,-0.196271116,0.158751329,3.471241898,402.8995115,597.8780209,5.929283757,-12.90416102,2.7,71.4,33.9,2699.2,,,,,
E-0013791,COc1cncc(-c2cn(C)c3ccc(OCCN4CCCCC4)cc23)c1,350.44,39.52,5,0,6,0.409090909,0.112772515,-0.197501238,0.161850108,1.518060611,386.9651846,448.0980203,5.494727225,-12.22192518,2.8,76.8,46.5,3604.1,,,,,
E-0013792,Cn1cc(-c2cncc(Cl)c2)c2cc(OCCCN3CCCC3)ccc21,340.176,30.29,4,0,6,0.380952381,0.089042143,-0.199271177,0.154678941,3.11153648,379.0047075,382.3135742,4.771376037,-10.55864519,2.7,75.7,20.5,2163.2,,,,,
E-0013793,c1cc2ccc(-c3ccc(OCCCN4CCCC4)cc3)cc2cn1,323.032,25.36,3,0,6,0.318181818,0.078506154,-0.212464918,0.150217928,2.551094609,378.2191154,109.0480293,3.903518468,-8.798982791,2.7,74.3,8.9,883.4,17.94,0.62,3.3,0.4,
E-0013795,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc3ocnc3c2)CC1,343.36,84.25,5,1,4,0.227272727,0.245369292,-0.225982993,0.187212494,1.82968487,360.4501788,388.3096403,7.465312966,-16.81532227,2.8,54.8,42.3,1867.6,,,,,
E-0013796,O=C(c1[nH]nc2cccnc12)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccccc1Cl)C2,328.12,71.11,4,1,3,0.35,0.216719493,-0.240901739,0.167541844,1.135260044,345.6318035,220.3231742,5.429195332,-12.36687573,2.9,50.1,57.9,2209.2,,,,,
E-0013797,O=C(c1[nH]nc2cccnc12)N1C[C@H]2C[C@H](Oc3ccc(Cl)cc3)C[C@H]2C1,327.968,71.11,4,1,3,0.35,0.216819934,-0.223363934,0.150599892,2.241438306,345.4896191,254.6486596,5.67706445,-12.9018201,3.4,4.93,21,305.6,24.47,1.02,0.8,0.3,
E-0013798,Cc1nn(C)cc1-c1c[nH]nc1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,351.752,76.04,5,1,4,0.35,0.216175032,-0.219006766,0.196981709,2.968692045,351.5991856,488.8141594,9.158952311,-19.94904165,2.8,59.8,74.3,1108.3,,,,,
E-0013799,O=C(c1n[nH]c2ccccc12)N1CCC(Nc2ccccc2)CC1,296.752,61.02,3,2,3,0.263157895,0.205626247,-0.197396725,0.147467469,1.817405891,322.4113707,352.9953056,6.592713548,-14.56828198,2.9,3.21,29.1,419.2,46.82,0.93,5.8,4.1,
E-0013800,O=C(c1c[nH]c2cccnc12)N1CCC(Nc2ccc(Cl)cc2)CC1,311.616,61.02,3,2,3,0.263157895,0.19581793,-0.198053206,0.154584173,4.273311974,337.17698,510.8628908,7.852754187,-17.20086746,3,6.93,7.7,91.2,35.57,1.53,2.9,1.1,
E-0013801,O=C(c1c[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,304.264,71.11,4,1,3,0.277777778,0.233711514,-0.228944159,0.185272331,2.837928709,318.0515077,410.0879746,7.914640107,-17.40196225,2.4,82.1,15.7,770.5,,,,,
E-0013802,O=C(c1c[nH]c2cccnc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,322.008,71.11,4,1,3,0.315789474,0.220833023,-0.228728134,0.181379378,3.904977012,316.6401137,740.3181778,8.809774769,-18.9870176,2.6,76,22.5,661.5,,,,,
E-0013803,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,318.504,84,5,1,3,0.333333333,0.263732952,-0.247431825,0.185036717,3.889796934,305.3665142,763.0364398,10.15907939,-21.70874525,2,73,12.2,218.1,9.08,6.27,11.2,14,
E-0013804,COCC1CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)c2)C1,415.72,40.95,5,0,6,0.423076923,0.098503801,-0.200301577,0.17097764,2.28622088,440.3649814,407.8130364,6.756088761,-15.10056482,1.9,72.6,60.6,286.9,,,,,
E-0013805,COC1(C)CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)c2)C1,415.808,40.95,5,0,5,0.423076923,0.098482954,-0.200829227,0.171448433,1.898191977,440.0605894,408.4342267,6.870953507,-15.36025619,2.6,81.9,132.2,1692.3,,,,,
E-0013806,COC[C@H]1CCCN1Cc1cccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)c1,425.512,53.84,6,0,6,0.461538462,0.126529922,-0.200336285,0.156196998,1.343986594,448.1136738,325.6614115,6.715722204,-14.94950239,1.8,84.2,106,1669.3,,,,,
E-0013807,O=c1c2[nH]c3c(F)cccc3c2ncn1CCCN1CCCCC1,297.32,53.92,4,1,4,0.444444444,0.181353424,-0.211785676,0.160330107,1.240874384,318.4425065,190.9438336,4.436258294,-10.10543746,1.8,72.7,4.5,75.2,28.46,1.01,27.2,9.3,
E-0013808,COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)cn2)C1,412.112,53.84,6,0,5,0.44,0.130644097,-0.20458421,0.174827682,2.204367921,433.5728772,464.9869108,7.864052153,-17.45424601,1.9,74.2,72.3,458.2,,,,,
E-0013809,COc1ccc2[nH]c3c(=O)n([C@H](C)CCN4CCCCC4)ccc3c2c1,338.2,50.26,4,1,5,0.476190476,0.14861029,-0.195691047,0.151036961,1.596005469,371.8602222,265.3980901,5.060632418,-11.26394123,2.1,68.1,5.4,80.2,26.79,1.05,12.9,3.6,
E-0013810,COc1ccc2[nH]c3c(=O)n([C@@H](C)CCN4CCCCC4)ccc3c2c1,338.4,50.26,4,1,5,0.476190476,0.148522459,-0.195433558,0.151295995,1.629445222,370.4903122,229.001475,4.938306646,-11.10504176,2.1,85.2,4.7,176.2,22.88,0.98,18.5,3.6,
E-0013811,CCOc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)cnc3c2c1,317.488,63.15,5,1,4,0.473684211,0.198905155,-0.203134843,0.152004441,0.722577552,347.7903889,336.3085897,5.598565437,-12.5613735,1.9,104,1.2,82.6,28.86,1.05,31.2,3,
E-0013812,CN1CCC[C@@H](Cn2ccc3c4cc(OCC5COC5)ccc4n(C)c3c2=O)C1,372.32,48.63,6,0,5,0.52173913,0.130613451,-0.192708965,0.143738122,0.368927509,404.8121375,309.6400682,5.834682881,-13.0224781,1.6,80,17.2,211.4,,,19.4,,
E-0013813,COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)C[C@H]3C)cc2)C1,427.952,53.84,6,0,6,0.461538462,0.125808502,-0.197016854,0.152450359,1.17769689,447.6657972,333.4157106,6.918277727,-15.45597167,1.1,62,8.7,34.1,15.57,2.68,36.8,20.8,
E-0013814,COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)C[C@H]3C)cc2)C1,432.344,40.95,5,0,6,0.444444444,0.094716244,-0.195979231,0.166342898,1.116015789,456.7769859,409.3111416,6.936137597,-15.44075828,1.8,72.8,104.6,139.4,,,,,
E-0013815,CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC5COC5)cc43)c2=O)C1,355.584,59.49,5,1,5,0.5,0.167302241,-0.196959043,0.151532194,2.439158326,383.3452215,425.8621222,6.760224321,-14.99744443,1.3,81,10.3,49.8,7.92,6.01,37.7,10,
E-0013816,COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)C[C@H]3C)cc2)C1,429.064,53.84,6,0,5,0.461538462,0.125482446,-0.195726991,0.15155251,2.059810287,448.1517687,449.1303704,7.161409575,-15.81350966,1.7,79.2,64,1359.9,,,,,
E-0013817,O=C(c1[nH]nc2cccnc12)N1C[C@H]2CC(Nc3ccccc3Cl)C[C@H]2C1,331.304,73.91,4,2,3,0.35,0.223088161,-0.2034999,0.133212097,2.05096772,356.2940748,415.4064908,6.276471131,-14.08290676,3,1.24,60.8,1257.2,,,,,
E-0013818,CC(C)C#Cc1cn[nH]c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,337.824,58.22,3,1,3,0.4,0.172338259,-0.225366879,0.188141394,1.407156678,339.6659291,380.2799719,6.341213176,-14.16428151,,0.15,57,634,,,,,
E-0013819,O=C(c1[nH]ncc1C#CCO)N1CCC(Oc2ccc(Cl)cc2)CC1,312.72,78.45,4,2,3,0.333333333,0.250863392,-0.224786113,0.182977903,1.536225164,310.6338738,452.7232202,7.721550364,-17.35283269,2.4,59.8,11.1,191.7,,,,,
E-0013820,O=C(c1n[nH]cc1-c1coc(C(F)(F)F)c1)N1CCC(Oc2ccc(Cl)cc2)CC1,351.496,71.36,4,1,4,0.3,0.203017958,-0.224776064,0.194986299,3.602146341,329.9768917,433.726807,7.34304303,-16.16816626,,1.78,29.6,321.6,1.72,1.19,0.1,0.04,
